fit_id,score,priority,capacity_mw,age_years,location,age_score,capacity_score,efficiency_score,location_score,recommendations
746931,0.734,HIGH,0.005,15.742642026009582,Scottish Borders - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746933,0.734,HIGH,0.005,18.050650239561943,Calderdale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746934,0.734,HIGH,0.006,18.217659137577,Calderdale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746937,0.734,HIGH,0.006,16.763860369609855,Cardiff - Wales - Wales,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746940,0.734,HIGH,0.006,16.555783709787818,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746943,0.734,HIGH,0.006,17.968514715947983,Scottish Borders - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746948,0.734,HIGH,0.006,17.347022587268995,Cornwall - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746951,0.734,HIGH,0.005,17.467488021902806,Barnsley - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746952,0.734,HIGH,0.006,17.724845995893222,Shetland Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746955,0.734,HIGH,0.001,17.456536618754278,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746956,0.734,HIGH,0.006,17.607118412046542,Na h-Eileanan Siar - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746957,0.734,HIGH,0.006,19.143052703627653,Shetland Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746964,0.734,HIGH,0.005,17.883641341546884,North Devon - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746979,0.734,HIGH,0.002,16.91170431211499,Cornwall - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746981,0.734,HIGH,0.015,16.750171115674195,Doncaster - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
746982,0.734,HIGH,0.006,16.511978097193705,Leeds - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
747001,0.734,HIGH,0.003,19.236139630390145,Ryedale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
747009,0.734,HIGH,0.006,16.06297056810404,Northumberland - North East - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
747022,0.734,HIGH,0.006,15.690622861054072,Ryedale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
747023,0.734,HIGH,0.005,15.58384668035592,Calderdale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765083,0.734,HIGH,0.0025,19.255304585900067,Carmarthenshire - Wales - Wales,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765088,0.734,HIGH,0.006,19.964407939767284,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765109,0.734,HIGH,0.006,19.797399041752225,Carmarthenshire - Wales - Wales,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765110,0.734,HIGH,0.006,18.882956878850102,Perth and Kinross - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765113,0.734,HIGH,0.006,19.71526351813826,Denbighshire - Wales - Wales,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765115,0.734,HIGH,0.006,19.38398357289528,Pembrokeshire - Wales - Wales,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765119,0.734,HIGH,0.006,19.71526351813826,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765148,0.734,HIGH,0.006,18.302532511978097,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765152,0.734,HIGH,0.006,18.135523613963038,East Ayrshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765153,0.734,HIGH,0.006,19.04996577686516,Craven - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765154,0.734,HIGH,0.006,18.050650239561943,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765157,0.734,HIGH,0.002,18.38466803559206,Perth and Kinross - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765179,0.734,HIGH,0.006,18.965092402464066,Northumberland - North East - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765184,0.734,HIGH,0.005,17.79876796714579,Perth and Kinross - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765191,0.734,HIGH,0.006,17.746748802190282,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765193,0.734,HIGH,0.006,17.245722108145106,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765212,0.734,HIGH,0.006,17.34428473648186,Na h-Eileanan Siar - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765213,0.734,HIGH,0.006,17.245722108145106,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765217,0.734,HIGH,0.006,17.245722108145106,Fife - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765218,0.734,HIGH,0.006,16.607802874743328,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765223,0.734,HIGH,0.006,16.591375770020534,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765249,0.734,HIGH,0.006,18.217659137577,Na h-Eileanan Siar - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765254,0.734,HIGH,0.015,16.082135523613964,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765256,0.734,HIGH,0.012,17.79876796714579,Na h-Eileanan Siar - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765257,0.734,HIGH,0.006,16.66803559206023,Argyll and Bute - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765260,0.734,HIGH,0.006,17.71663244353183,Selby - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765280,0.734,HIGH,0.006,15.9233401779603,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765281,0.734,HIGH,0.006,16.194387405886378,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
765283,0.734,HIGH,0.011,15.827515400410677,Aberdeen City - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
